reactant1,reactant2,reactants,product,products,v,logv
NCCCCO,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCCO.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCCO,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCCO.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCCCO)C(=O)OCC(CC)CCCC,146.0,2.164352855784437
NCCCCO,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCCO.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCCCO)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCCCO)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCCCO,557.5,2.746244871720198
OCCCCNC,O=C(OCCCC)/C=C\C(OCCCC)=O,OCCCCNC.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCCO,CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCCO,258.0,2.41161970596323
OCCCCNC,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,OCCCCNC.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO,186.5,2.2706788361447066
OCCCCNC,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,OCCCCNC.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(C)CCCCO,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(C)CCCCO,379.0,2.578639209968072
OCCCCNC,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,OCCCCNC.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(C(=O)OCCCCCC(C)C)N(C)CCCCO,CC(C)CCCCCOC(=O)CC(C(=O)OCCCCCC(C)C)N(C)CCCCO,573.0,2.75815462196739
OCCCCNC,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCCCNC.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCCO,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCCO.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO,82.5,1.916453948549925
OCCCCNC,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCCCNC.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO,CCCCCCCCC(CC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO.CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCCO,920.0,2.963787827345555
OCCCCNC,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCCCNC.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO,CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO.CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCCO,1232.5,3.0907869279492677
OCCCCNC,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCCCNC.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO,CCCCCCCCCCC(C)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO.CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCCO,462.5,2.6651117370750512
OCCCCNC,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCCCNC.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCCO,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCCO.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO,803.5,2.904985881099363
OCCCCNC,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCCCNC.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO.CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCCO,2881.0,3.459543258280413
NCCCN(C)C,O=C(OCCCC)/C=C\C(OCCCC)=O,NCCCN(C)C.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(NCCCN(C)C)C(=O)OCCCC,CCCCOC(=O)CC(NCCCN(C)C)C(=O)OCCCC,594.5,2.7741518589547103
NCCCN(C)C,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(C)C.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC,78.5,1.8948696567452525
NCCCN(C)C,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,NCCCN(C)C.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(NCCCN(C)C)C(=O)OCCCCCCCC,CCCCCCCCOC(=O)CC(NCCCN(C)C)C(=O)OCCCCCCCC,61.0,1.7853298350107671
NCCCN(C)C,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,NCCCN(C)C.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(NCCCN(C)C)C(=O)OCCCCCC(C)C,CC(C)CCCCCOC(=O)CC(NCCCN(C)C)C(=O)OCCCCCC(C)C,52.5,1.7201593034059568
NCCCN(C)C,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(C)C.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(C)C,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(C)C.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC,56.5,1.7520484478194385
NCCCN(C)C,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(C)C.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(C)C,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(C)C.CCCCCCCCC(CC)OC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC,50.5,1.7032913781186614
NCCCN(C)C,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(C)C.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC,CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC.CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(C)C,58.5,1.7671558660821804
NCCCN(C)C,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(C)C.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(C)OC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(C)C,72.5,1.8603380065709938
NCCCN(C)C,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(C)C.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(C)C,989.5,2.9954157985424152
NCCCN(C)C,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCN(C)C.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN(C)C,375.5,2.5746099413401873
CN(CCCNC)C,O=C(OCCCC)/C=C\C(OCCCC)=O,CN(CCCNC)C.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCN(C)C,CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCN(C)C,81.5,1.9111576087399766
CN(CCCNC)C,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCCNC)C.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C,45.5,1.6580113966571124
CN(CCCNC)C,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CN(CCCNC)C.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(C)CCCN(C)C,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(C)CCCN(C)C,40.5,1.6074550232146685
CN(CCCNC)C,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CN(CCCNC)C.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(C(=O)OCCCCCC(C)C)N(C)CCCN(C)C,CC(C)CCCCCOC(=O)CC(C(=O)OCCCCCC(C)C)N(C)CCCN(C)C,37.0,1.568201724066995
CN(CCCNC)C,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCCNC)C.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(C)C,41.0,1.6127838567197355
CN(CCCNC)C,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCCNC)C.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(C)C,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(C)C.CCCCCCCCC(CC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C,34.5,1.5378190950732742
CN(CCCNC)C,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCCNC)C.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C,CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C.CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(C)C,46.0,1.662757831681574
CN(CCCNC)C,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCCNC)C.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C,CCCCCCCCCCC(C)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C.CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(C)C,99.0,1.99563519459755
CN(CCCNC)C,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCCNC)C.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(C)C,3933.5,3.59477915450515
CN(CCCNC)C,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCCNC)C.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(C)C,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN(C)C.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C,8645.5,3.936790115130084
CCN(CC)CCN,O=C(OCCCC)/C=C\C(OCCCC)=O,CCN(CC)CCN.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(NCCN(CC)CC)C(=O)OCCCC,CCCCOC(=O)CC(NCCN(CC)CC)C(=O)OCCCC,36.0,1.5563025007672873
CCN(CC)CCN,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCN.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC,24.5,1.3891660843645326
CCN(CC)CCN,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCN(CC)CCN.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(NCCN(CC)CC)C(=O)OCCCCCCCC,CCCCCCCCOC(=O)CC(NCCN(CC)CC)C(=O)OCCCCCCCC,33.5,1.5250448070368452
CCN(CC)CCN,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CCN(CC)CCN.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CCN(CC)CCNC(CC(=O)OCCCCCC(C)C)C(=O)OCCCCCC(C)C,CCN(CC)CCNC(CC(=O)OCCCCCC(C)C)C(=O)OCCCCCC(C)C,29.5,1.469822015978163
CCN(CC)CCN,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCN.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(CC)CC,29.5,1.469822015978163
CCN(CC)CCN,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCN.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(CC)CC,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(CC)CC.CCCCCCCCC(CC)OC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC,25.0,1.3979400086720377
CCN(CC)CCN,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCN.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC,CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC.CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(CC)CC,29.5,1.469822015978163
CCN(CC)CCN,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCN.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(CC)CC,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(CC)CC.CCCCCCCCCCC(C)OC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC,52.0,1.7160033436347992
CCN(CC)CCN,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCN.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(CC)CC,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(CC)CC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC,504.0,2.7024305364455254
CCN(CC)CCN,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCN.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(CC)CC,2009.5,3.303088010528054
CCN(CC)CCNC,O=C(OCCCC)/C=C\C(OCCCC)=O,CCN(CC)CCNC.O=C(OCCCC)/C=C\C(OCCCC)=O,CCN(CC)CCNC,CCN(CC)CCNC,25.5,1.4065401804339552
CCN(CC)CCNC,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC,CCN(CC)CCNC,26.5,1.423245873936808
CCN(CC)CCNC,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCN(CC)CCNC.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCN(CC)CCNC,CCN(CC)CCNC,15.5,1.1903316981702914
CCN(CC)CCNC,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CCN(CC)CCNC.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CCN(CC)CCNC,CCN(CC)CCNC,24.5,1.3891660843645326
CCN(CC)CCNC,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC,CCN(CC)CCNC,57.0,1.7558748556724915
CCN(CC)CCNC,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC,CCN(CC)CCNC,23.5,1.3710678622717363
CCN(CC)CCNC,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC,CCN(CC)CCNC,27.0,1.4313637641589874
CCN(CC)CCNC,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC,CCN(CC)CCNC,24.0,1.3802112417116061
CCN(CC)CCNC,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC,CCN(CC)CCNC,184.0,2.2648178230095364
CCN(CC)CCNC,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCN(CC)CCNC,CCN(CC)CCNC,857.0,2.932980821923198
CN([C@@H]1CNCC1)C,O=C(OCCCC)/C=C\C(OCCCC)=O,CN([C@@H]1CNCC1)C.O=C(OCCCC)/C=C\C(OCCCC)=O,CN(C)[C@H]1CCNC1,CN(C)[C@H]1CCNC1,78.5,1.8948696567452525
CN([C@@H]1CNCC1)C,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CN([C@@H]1CNCC1)C.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)[C@H]1CCNC1,CN(C)[C@H]1CCNC1,19.0,1.2787536009528289
CN([C@@H]1CNCC1)C,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CN([C@@H]1CNCC1)C.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CN(C)[C@H]1CCNC1,CN(C)[C@H]1CCNC1,21.0,1.3222192947339193
CN([C@@H]1CNCC1)C,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CN([C@@H]1CNCC1)C.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CN(C)[C@H]1CCNC1,CN(C)[C@H]1CCNC1,35.5,1.5502283530550942
CN([C@@H]1CNCC1)C,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CN([C@@H]1CNCC1)C.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)[C@H]1CCNC1,CN(C)[C@H]1CCNC1,1279.0,3.106870544478654
CN([C@@H]1CNCC1)C,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN([C@@H]1CNCC1)C.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)[C@H]1CCNC1,CN(C)[C@H]1CCNC1,49.0,1.6901960800285136
CN([C@@H]1CNCC1)C,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN([C@@H]1CNCC1)C.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)[C@H]1CCNC1,CN(C)[C@H]1CCNC1,87.0,1.9395192526186185
CN([C@@H]1CNCC1)C,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN([C@@H]1CNCC1)C.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)[C@H]1CCNC1,CN(C)[C@H]1CCNC1,35.5,1.5502283530550942
CN([C@@H]1CNCC1)C,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN([C@@H]1CNCC1)C.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)[C@H]1CCNC1,CN(C)[C@H]1CCNC1,442.5,2.6459132750338443
CN([C@@H]1CNCC1)C,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN([C@@H]1CNCC1)C.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)[C@H]1CCNC1,CN(C)[C@H]1CCNC1,1814.5,3.2587569725365753
OCCN1CCNCC1,O=C(OCCCC)/C=C\C(OCCCC)=O,OCCN1CCNCC1.O=C(OCCCC)/C=C\C(OCCCC)=O,OCCN1CCNCC1,OCCN1CCNCC1,40.5,1.6074550232146685
